-0.0710532499832472,-0.103268310049654,1
-0.113822914437513,-0.055747855627342,1
-0.161630457848258,-0.124479082065537,1
-0.388223623427384,-0.344944707753277,2
-0.385531487270838,-0.327982930221127,2
-0.368376068893353,-0.35093326057547,2
-0.282444216035487,-0.347570220058325,2
-0.365288412228864,-0.341693571143143,2
-0.365452098035048,-0.326003190391149,2
-0.343313209356369,-0.373020977036611,2
-0.402723054439788,-0.357258409020379,2
-0.326008188508965,-0.304839945838647,2
-0.370259712815714,-0.328132339802756,2
-0.326820749722192,-0.318865064829897,3
-0.384812065627898,-0.301209920340695,3
-0.384566631261845,-0.336037195308584,3
-0.385897027801017,-0.357967351211791,3
-0.322699880127523,-0.352324364013206,3
-0.333103782912248,-0.336014668347327,3
-0.358450999607829,-0.366529471914584,3
-0.415254877847779,-0.361844578250546,3
-0.367284519473721,-0.268034130275872,3
-0.3226184490258,-0.341121874317539,3
-0.298474889714113,-0.32202266546812,3
-0.338910097588874,-0.314406019485526,3
-0.366462643294835,-0.345117759362128,3
-0.364441195113549,-0.338860829591436,3
-0.344823194841268,-0.342218498108756,3
-0.403788427227961,-0.371835420353548,3
-0.332891364278038,-0.3779692147973,3
-0.315888812476722,-0.360892658701181,3
-0.388476404304365,-0.415826529682855,3
-0.404233183402614,-0.311005018339978,3
-0.375649378895772,-0.469929264288214,3
-0.35182004889087,-0.226807813307245,3
-0.346035579495871,-0.468820021530719,3
-0.178208415912657,-0.373132098659483,3
-0.339368506527703,-0.44538297443981,3
-0.366580540557238,-0.187895022610654,3
-0.224366505146375,-0.307409688139964,3
-0.301109940876496,-0.377542730132963,3
-0.438642672941761,-0.418303022330958,3
-0.464443695687563,-0.416675156156908,3
-0.405305073974338,-0.198201230558616,3
-0.286943806989792,-0.410450549853613,3
-0.270904869708233,-0.405511880944245,3
-0.333991157732918,-0.451970637024529,3
-0.274098240133452,-0.464652158479711,3
-0.368026773667184,-0.168394222622998,3
-0.441247469862585,-0.29577156406196,3
-0.35720338948794,-0.341250461533833,3
-0.498308447755456,-0.391732428499094,3
-0.12591848719303,-0.43329654005823,3
-0.371292114363349,-0.431506874270336,4
-0.43050603607574,-0.270330305929055,4
-0.482438073328894,-0.479525486333796,4
-0.448978452502723,-0.471423561536903,4
-0.427613088459239,-0.481358074232344,4
0.240872783446032,0.300700384544721,4
0.189986443352391,0.247206542524166,4
0.272957055137009,0.278155063690376,4
0.281258985962621,0.293341411010442,4
0.281493547278141,0.314311900742651,4
0.261970946013958,0.102795533141631,4
-0.463597203533107,-0.405133299013244,4
-0.42402809237993,-0.498610733032725,4
-0.453062105737464,-0.467723287827658,4
-0.415622187355019,-0.447150391436087,4
0.309488240696725,0.207692021497984,4
0.237776482210301,0.244128855909455,4
0.278127243518329,0.32748292048485,4
0.294675196886161,0.219362458336636,4
0.236416727736335,0.2024967792436,4
0.257893809367968,0.333484033098719,4
0.245970333448035,0.214038786991656,4
-0.352869312263166,-0.484407249056352,4
-0.482670195847928,-0.399828704442268,4
-0.442184134494219,-0.497870032114386,4
-0.486242471276478,-0.373509961675577,4
0.274038372058939,0.198949953539839,4
0.266195132576572,0.242193787958288,4
0.242352514016685,0.336054644595344,4
0.289767212098168,0.290266914622414,4
0.333742434267145,0.297040788493551,4
0.154590096468272,0.286933881435502,4
0.297555534615928,0.255518674965111,4
0.352266752480283,0.210253580971195,4
0.176951893039173,0.250370785693479,4
0.294716040789334,0.190157516045123,4
-0.471908069705094,-0.453137110675731,4
-0.442828797202026,-0.431174814229503,4
-0.484532738271327,-0.407278403226239,4
-0.467110394060798,-0.457947131934278,4
0.168427008001745,0.0800481334520887,5
0.157334581923985,-0.0585924312840832,5
0.155802141466705,0.0757396101863134,5
-0.00643980281415413,-0.0197568717257326,5
0.124419475422641,-0.0146171971378604,5
0.00728248658739113,0.338841281106911,5
0.281848402765638,0.0939352032711864,5
0.168390097209573,0.064104279905576,5
0.0484440580172528,0.00302865471287285,5
0.14803774478911,0.229422455043533,5
-0.0485187752084133,0.387924487227515,5
0.0679806055117175,0.299387726023934,5
-0.00678645160317992,0.211638110372256,5
0.23675688728213,0.105430738582372,5
0.213775625235749,0.0567165918677099,5
-0.433885767995209,-0.434532399394709,5
-0.364038199845814,-0.382844327270553,5
-0.398630658943106,-0.447782597765466,5
-0.453606889050193,-0.441014988817509,5
-0.459551042198205,-0.351374246231553,5
-0.491125760868175,-0.438049221838103,5
-0.478801243317174,-0.414561324504522,5
-0.486881356927761,-0.465369240751971,5
-0.432227639044653,-0.437082703227398,5
-0.33026996458723,-0.383459044347889,5
-0.471647107963496,-0.368371380205892,5
0.237278111546422,0.17155540419505,5
0.0780669402852464,0.214850647041392,5
0.274542581881635,0.352346448679397,5
0.379216262883211,0.356950137299521,5
0.270144568949736,0.384159830128548,5
